log_id,log_time,gateway_id,beacon_id,rssi,battery_level,x_value,y_value,z_value,rawData
5197,"2021-04-01 23:31:09",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5198,"2021-04-01 23:31:49",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5199,"2021-04-01 23:31:52",4,4,-75,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5200,"2021-04-01 23:31:52",1,3,-70,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5201,"2021-04-01 23:32:00",2,3,-53,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5202,"2021-04-01 23:32:00",2,4,-56,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
5203,"2021-04-01 23:32:05",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5204,"2021-04-01 23:32:21",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5205,"2021-04-01 23:32:37",2,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5206,"2021-04-01 23:32:50",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5207,"2021-04-01 23:33:00",2,3,-51,100,0.046875,0,0.949219,0201060303E1FF1216E1FFA10364000C000000F33DC3A83F23AC
5208,"2021-04-01 23:33:03",4,5,-63,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
5209,"2021-04-01 23:33:09",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5210,"2021-04-01 23:33:25",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5211,"2021-04-01 23:33:55",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5212,"2021-04-01 23:33:57",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5213,"2021-04-01 23:34:01",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5214,"2021-04-01 23:34:05",4,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5215,"2021-04-01 23:34:13",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5216,"2021-04-01 23:34:23",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5217,"2021-04-01 23:34:52",3,1,-66,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5218,"2021-04-01 23:35:01",1,1,-52,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5219,"2021-04-01 23:35:01",1,3,-70,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5220,"2021-04-01 23:34:59",4,4,-74,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5221,"2021-04-01 23:35:04",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5222,"2021-04-01 23:35:15",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5223,"2021-04-01 23:35:17",2,4,-54,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
5224,"2021-04-01 23:35:18",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5225,"2021-04-01 23:35:15",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5226,"2021-04-01 23:35:20",2,5,-67,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5227,"2021-04-01 23:35:48",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5228,"2021-04-01 23:35:56",2,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
5229,"2021-04-01 23:36:08",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5230,"2021-04-01 23:36:10",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5231,"2021-04-01 23:36:18",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5232,"2021-04-01 23:36:22",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5233,"2021-04-01 23:36:38",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5234,"2021-04-01 23:36:49",1,3,-71,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5235,"2021-04-01 23:36:45",4,1,-68,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5236,"2021-04-01 23:36:50",1,5,-73,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5237,"2021-04-01 23:36:57",1,1,-53,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5238,"2021-04-01 23:37:00",3,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5239,"2021-04-01 23:37:01",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5240,"2021-04-01 23:37:05",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5241,"2021-04-01 23:37:08",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5242,"2021-04-01 23:37:11",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5243,"2021-04-01 23:37:30",4,4,-74,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5244,"2021-04-01 23:37:36",2,4,-55,100,0.0664062,0.0078125,0.9375,0201060303E1FF1216E1FFA103640011000200F030C3A83F23AC
5245,"2021-04-01 23:37:40",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5246,"2021-04-01 23:37:42",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5247,"2021-04-01 23:37:46",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5248,"2021-04-01 23:37:52",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5249,"2021-04-01 23:38:04",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5250,"2021-04-01 23:38:16",1,4,-78,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
5251,"2021-04-01 23:38:18",4,5,-70,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5252,"2021-04-01 23:38:24",3,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5253,"2021-04-01 23:38:28",2,4,-59,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5254,"2021-04-01 23:38:24",4,4,-74,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5255,"2021-04-01 23:38:32",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5256,"2021-04-01 23:38:37",1,3,-70,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5257,"2021-04-01 23:38:37",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5258,"2021-04-01 23:38:42",3,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5259,"2021-04-01 23:38:47",2,3,-55,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5260,"2021-04-01 23:38:44",2,4,-54,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5261,"2021-04-01 23:38:48",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5262,"2021-04-01 23:38:58",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5263,"2021-04-01 23:39:06",4,4,-80,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5264,"2021-04-01 23:39:08",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5265,"2021-04-01 23:39:10",2,4,-54,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5266,"2021-04-01 23:39:12",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5267,"2021-04-01 23:39:46",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5268,"2021-04-01 23:39:52",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5269,"2021-04-01 23:39:54",4,1,-69,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5270,"2021-04-01 23:39:58",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5271,"2021-04-01 23:40:02",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5272,"2021-04-01 23:40:04",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5273,"2021-04-01 23:40:08",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5274,"2021-04-01 23:40:41",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5275,"2021-04-01 23:40:55",3,4,-79,100,0.0585938,0.0195312,0.949219,0201060303E1FF1216E1FFA10364000F000500F330C3A83F23AC
5276,"2021-04-01 23:40:55",1,3,-70,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5277,"2021-04-01 23:40:51",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5278,"2021-04-01 23:40:55",2,4,-56,100,0.0585938,0.0195312,0.949219,0201060303E1FF1216E1FFA10364000F000500F330C3A83F23AC
5279,"2021-04-01 23:41:02",2,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
5280,"2021-04-01 23:41:01",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5281,"2021-04-01 23:41:06",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5282,"2021-04-01 23:41:07",4,1,-69,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5283,"2021-04-01 23:41:13",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5284,"2021-04-01 23:41:17",3,1,-66,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5285,"2021-04-01 23:41:19",2,5,-66,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
5286,"2021-04-01 23:41:19",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5287,"2021-04-01 23:41:27",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5288,"2021-04-01 23:41:25",2,5,-66,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
5289,"2021-04-01 23:41:27",4,4,-72,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
5290,"2021-04-01 23:41:27",1,3,-70,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
5291,"2021-04-01 23:41:33",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5292,"2021-04-01 23:41:29",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5293,"2021-04-01 23:41:29",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5294,"2021-04-01 23:41:35",4,5,-64,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
5295,"2021-04-01 23:41:33",2,5,-76,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5296,"2021-04-01 23:41:41",4,5,-61,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5297,"2021-04-01 23:41:41",1,3,-71,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
5298,"2021-04-01 23:41:39",2,5,-71,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5299,"2021-04-01 23:41:41",2,1,-69,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5300,"2021-04-01 23:41:45",2,4,-59,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5301,"2021-04-01 23:41:49",4,4,-73,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5302,"2021-04-01 23:41:53",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5303,"2021-04-01 23:41:55",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5304,"2021-04-01 23:41:55",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5305,"2021-04-01 23:41:55",2,4,-54,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5306,"2021-04-01 23:42:03",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5307,"2021-04-01 23:42:07",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5308,"2021-04-01 23:42:14",1,3,-71,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5309,"2021-04-01 23:42:15",2,5,-64,100,0.0585938,-0.0273438,1,0201060303E1FF1216E1FFA10364000FFFF9010037C3A83F23AC
5310,"2021-04-01 23:42:17",2,1,-70,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5311,"2021-04-01 23:42:21",2,3,-60,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5312,"2021-04-01 23:42:27",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5313,"2021-04-01 23:42:43",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5314,"2021-04-01 23:42:47",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5315,"2021-04-01 23:42:49",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5316,"2021-04-01 23:43:00",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5317,"2021-04-01 23:43:07",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5318,"2021-04-01 23:43:08",2,3,-55,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5319,"2021-04-01 23:43:13",4,5,-71,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5320,"2021-04-01 23:43:13",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5321,"2021-04-01 23:43:21",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5322,"2021-04-01 23:43:43",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5323,"2021-04-01 23:43:41",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5324,"2021-04-01 23:43:48",4,3,-72,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
5325,"2021-04-01 23:43:50",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5326,"2021-04-01 23:43:53",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5327,"2021-04-01 23:43:57",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5328,"2021-04-01 23:44:05",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5329,"2021-04-01 23:44:12",1,3,-70,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5330,"2021-04-01 23:44:14",4,3,-72,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83DC3A83F23AC
5331,"2021-04-01 23:44:17",4,5,-65,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5332,"2021-04-01 23:44:22",2,3,-57,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5333,"2021-04-01 23:44:23",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5334,"2021-04-01 23:44:41",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5335,"2021-04-01 23:45:09",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5336,"2021-04-01 23:45:13",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5337,"2021-04-01 23:45:17",4,4,-73,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5338,"2021-04-01 23:45:25",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5339,"2021-04-01 23:45:26",3,2,-71,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
5340,"2021-04-01 23:45:22",2,4,-55,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5341,"2021-04-01 23:45:28",1,2,-63,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
5342,"2021-04-01 23:45:37",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5343,"2021-04-01 23:45:44",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5344,"2021-04-01 23:45:51",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5345,"2021-04-01 23:45:48",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5346,"2021-04-01 23:45:49",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5347,"2021-04-01 23:45:57",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5348,"2021-04-01 23:46:20",4,3,-72,100,0.0585938,0,0.949219,0201060303E1FF1216E1FFA10364000F000000F33DC3A83F23AC
5349,"2021-04-01 23:46:22",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5350,"2021-04-01 23:46:25",1,4,-78,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5351,"2021-04-01 23:46:28",1,3,-71,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5352,"2021-04-01 23:46:31",4,4,-73,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5353,"2021-04-01 23:46:32",1,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5354,"2021-04-01 23:46:36",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5355,"2021-04-01 23:46:39",2,4,-55,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
5356,"2021-04-01 23:46:38",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5357,"2021-04-01 23:46:47",2,5,-76,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5358,"2021-04-01 23:46:54",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5359,"2021-04-01 23:47:19",4,4,-74,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5360,"2021-04-01 23:47:25",2,4,-54,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5361,"2021-04-01 23:47:40",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5362,"2021-04-01 23:47:42",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5363,"2021-04-01 23:47:48",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5364,"2021-04-01 23:47:53",4,4,-74,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5365,"2021-04-01 23:47:58",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5366,"2021-04-01 23:47:54",1,3,-69,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5367,"2021-04-01 23:48:03",2,4,-59,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5368,"2021-04-01 23:48:02",1,5,-73,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5369,"2021-04-01 23:48:04",2,3,-55,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5370,"2021-04-01 23:48:06",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5371,"2021-04-01 23:48:18",1,3,-70,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5372,"2021-04-01 23:48:24",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5373,"2021-04-01 23:48:38",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5374,"2021-04-01 23:48:52",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5375,"2021-04-01 23:49:10",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5376,"2021-04-01 23:49:20",4,1,-68,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5377,"2021-04-01 23:49:32",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5378,"2021-04-01 23:49:36",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5379,"2021-04-01 23:49:40",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5380,"2021-04-01 23:49:49",4,3,-71,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5381,"2021-04-01 23:49:55",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5382,"2021-04-01 23:49:57",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5383,"2021-04-01 23:50:02",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
